design	E	DIGITAL — LANDING PAGE, WEBSITE & eDA	DIGITAL — LANDING PAGE, WEBSITE & eDM	1	Event landing page	Landing page sự kiện	Code, hosting, design, updates before & after the event	Code, hosting, design, update trước & sau sự kiện	Package	Gói	10000000.00	10000000.00	15000000.00	Includes registration form & hosting for the event period	Đã gồm form đăng ký & hosting trong thời gian sự kiện	31
design	E	DIGITAL — LANDING PAGE, WEBSITE & eDA	DIGITAL — LANDING PAGE, WEBSITE & eDM	2	Campaign landing page	Landing page chiến dịch marketing	Multi-section, conversion-optimised, with tracking	Nhiều section, tối ưu chuyển đổi, tracking	Package	Gói	12000000.00	20000000.00	30000000.00	Includes basic GA4 / pixel setup	Đã gồm gắn GA4 / pixel cơ bản	32
design	E	DIGITAL — LANDING PAGE, WEBSITE & eDA	DIGITAL — LANDING PAGE, WEBSITE & eDM	3	Corporate website (5–8 pages)	Website giới thiệu (5–8 trang)	Design + responsive build, basic CMS	Thiết kế + code responsive, CMS cơ bản	Package	Gói	25000000.00	45000000.00	70000000.00	Excludes copy & licensed imagery	Chưa gồm nội dung & hình ảnh bản quyền	33
design	E	DIGITAL — LANDING PAGE, WEBSITE & eDA	DIGITAL — LANDING PAGE, WEBSITE & eDM	4	Enterprise website / full CMS	Website doanh nghiệp / CMS đầy đủ	Multilingual, role-based access, API integration	Đa ngôn ngữ, phân quyền, tích hợp API	Package	Gói	60000000.00	100000000.00	180000000.00	Quoted against actual scope after the workshop	Báo giá theo scope thực tế sau workshop	34
design	E	DIGITAL — LANDING PAGE, WEBSITE & eDA	DIGITAL — LANDING PAGE, WEBSITE & eDM	5	Microsite / e-invitation	Microsite / thiệp mời điện tử	Interactive invite page, RSVP & add-to-calendar	Trang mời tương tác, RSVP, thêm vào lịch	Package	Gói	3000000.00	5000000.00	8000000.00			35
design	E	DIGITAL — LANDING PAGE, WEBSITE & eDA	DIGITAL — LANDING PAGE, WEBSITE & eDM	6	eDA / email template (single)	eDA / email template (1 mẫu)	Design + responsive HTML build, client testing	Thiết kế + cắt HTML responsive, test client	Design	Mẫu	1500000.00	2500000.00	4000000.00	Tested on Gmail, Outlook & mobile	Đã test Gmail, Outlook, mobile	36
design	E	DIGITAL — LANDING PAGE, WEBSITE & eDA	DIGITAL — LANDING PAGE, WEBSITE & eDM	7	eDA campaign series	Chuỗi eDA chiến dịch	Series of 3–5: invite, reminder, thank-you, follow-up	Chuỗi 3–5 mẫu: mời, nhắc, cảm ơn, follow-up	Series	Chuỗi	5000000.00	8000000.00	12000000.00	~25% cheaper than ordering each template separately	Rẻ hơn ~25% so với đặt lẻ từng mẫu	37
design	E	DIGITAL — LANDING PAGE, WEBSITE & eDA	DIGITAL — LANDING PAGE, WEBSITE & eDM	8	eDA deployment & send	Triển khai & gửi eDA	List upload, send-out, open/click reporting	Nạp danh sách, gửi, báo cáo mở/click	Send-out	Lượt gửi	2000000.00	3000000.00	5000000.00	Excludes email platform fees	Chưa gồm phí nền tảng gửi mail	38
design	E	DIGITAL — LANDING PAGE, WEBSITE & eDA	DIGITAL — LANDING PAGE, WEBSITE & eDM	9	Social media template kit	Bộ template social media	Branded post & story template set	Bộ post/story template theo nhận diện	Set	Bộ	3000000.00	6000000.00	10000000.00			39
design	E	DIGITAL — LANDING PAGE, WEBSITE & eDA	DIGITAL — LANDING PAGE, WEBSITE & eDM	10	Hosting, domain & maintenance / year	Hosting, domain & bảo trì / năm	Maintenance, backup & periodic content updates	Duy trì, backup, cập nhật nội dung định kỳ	Year	Năm	5000000.00	8000000.00	12000000.00	The event landing page already includes the first year	Landing page sự kiện đã bao gồm năm đầu	40
design	F	VIDEO PRODUCTION — PRE-PRODUCTION	SẢN XUẤT VIDEO — TIỀN KỲ	1	Storyboard		Storyboard drawing, per scene	Vẽ storyboard theo scene	Scene		400000.00	400000.00	400000.00	Same rate across all projects	Giá thống nhất mọi dự án	41
design	F	VIDEO PRODUCTION — PRE-PRODUCTION	SẢN XUẤT VIDEO — TIỀN KỲ	2	Video script & concept	Kịch bản & concept video	Script development & creative concept	Xây dựng kịch bản, concept sáng tạo	Package	Gói	3000000.00	5000000.00	8000000.00	Estimate — no direct reference rate yet	Ước tính — chưa có giá tham chiếu trực tiếp	42
design	G	VIDEO PRODUCTION — PRODUCTION & POST	SẢN XUẤT VIDEO — SẢN XUẤT & HẬU KỲ	1	2D animation	Animation 2D	Animation build, per scene	Dựng animation theo scene	Scene		1500000.00	1500000.00	3000000.00	Premium: complex, multi-layered animation	Premium: animation phức tạp, nhiều lớp	43
design	G	VIDEO PRODUCTION — PRODUCTION & POST	SẢN XUẤT VIDEO — SẢN XUẤT & HẬU KỲ	2	Voice talent		Professional voice-over recording	Thu âm giọng đọc chuyên nghiệp	Package	Gói	10000000.00	15000000.00	15000000.00			44
design	G	VIDEO PRODUCTION — PRODUCTION & POST	SẢN XUẤT VIDEO — SẢN XUẤT & HẬU KỲ	3	Speaker talk recording	Record bài nói speaker	Audio/video recording of the talk	Thu âm/thu hình bài nói	Package	Gói	2000000.00	2000000.00	2000000.00			45
design	G	VIDEO PRODUCTION — PRODUCTION & POST	SẢN XUẤT VIDEO — SẢN XUẤT & HẬU KỲ	4	Video editor		Video editing & finishing	Dựng & hoàn thiện video	Package	Gói	3000000.00	3000000.00	3000000.00	Same rate across all projects	Giá thống nhất mọi dự án	46
design	G	VIDEO PRODUCTION — PRODUCTION & POST	SẢN XUẤT VIDEO — SẢN XUẤT & HẬU KỲ	5	Sound effects & music		Licensed music + sound effects	Nhạc nền bản quyền + hiệu ứng âm thanh	Package	Gói	4000000.00	4000000.00	4000000.00	Same rate across all projects	Giá thống nhất mọi dự án	47
design	G	VIDEO PRODUCTION — PRODUCTION & POST	SẢN XUẤT VIDEO — SẢN XUẤT & HẬU KỲ	6	Interview filming / video recording	Quay phim phỏng vấn / recording video	Interview filming & supplementary footage	Quay phỏng vấn, tư liệu bổ sung	Package	Gói	5000000.00	5000000.00	5000000.00			48
design	G	VIDEO PRODUCTION — PRODUCTION & POST	SẢN XUẤT VIDEO — SẢN XUẤT & HẬU KỲ	7	Event recap video editing	Dựng video recap sự kiện	Post-event recap editing	Dựng recap sau sự kiện	Package	Gói	8000000.00	8000000.00	8000000.00	From this rate upward depending on effects required	Giá từ rate card trở lên tuỳ yêu cầu hiệu ứng	49
design	H	REFERENCE VIDEO PACKAGES (ALL-IN)	GÓI VIDEO THAM CHIẾU (TRỌN GÓI)	1	Opening video, 2 mins	Video Opening 2 phút	10 SB scenes + 8 animation scenes + voice + editor + SFX	10 scene SB + 8 scene animation + voice + editor + SFX	Package	Gói	34000000.00	39000000.00	48000000.00	Basic = short version, without premium voice talent	Basic = phiên bản rút gọn, không voice talent cao cấp	50
design	H	REFERENCE VIDEO PACKAGES (ALL-IN)	GÓI VIDEO THAM CHIẾU (TRỌN GÓI)	2	Key moment video, 2 mins	Video Keymoment 2 phút	12–15 SB scenes + 10–12 animation scenes + editor + SFX	12–15 scene SB + 10–12 scene animation + editor + SFX	Package	Gói	29800000.00	33000000.00	33000000.00			51
design	I	COORDINATION & ADDITIONAL DESIGN FEES	ĐIỀU PHỐI & PHÍ PHÁT SINH THIẾT KẾ	1	Design project account	Account theo dõi dự án thiết kế	Brief, feedback & file handover coordination	Điều phối brief, feedback, bàn giao file	Package	Gói	4000000.00	8000000.00	12000000.00	Applies to design-only scope, without production	Áp dụng khi chỉ làm phần thiết kế, không kèm sản xuất	52
design	I	COORDINATION & ADDITIONAL DESIGN FEES	ĐIỀU PHỐI & PHÍ PHÁT SINH THIẾT KẾ	2	Additional revision round	Vòng chỉnh sửa phát sinh	From the 3rd round onward, charged per item	Từ vòng thứ 3 trở đi, tính trên từng hạng mục	Round	Vòng	0.00	0.00	0.00	Charged at 15–20% of the item rate — fill in case by case	Tính 15–20% giá hạng mục — điền theo từng case	53
design	I	COORDINATION & ADDITIONAL DESIGN FEES	ĐIỀU PHỐI & PHÍ PHÁT SINH THIẾT KẾ	3	Rush fee	Yêu cầu gấp (rush fee)	Under-48h deadline or after-hours/weekend work	Deadline dưới 48h hoặc làm ngoài giờ/cuối tuần	%		0.00	0.00	0.00	Surcharge of 30–50% of the item rate	Phụ thu 30–50% giá hạng mục	54
design	I	COORDINATION & ADDITIONAL DESIGN FEES	ĐIỀU PHỐI & PHÍ PHÁT SINH THIẾT KẾ	4	MC script		MC running script	Kịch bản dẫn chương trình	Package	Gói	0.00	0.00	0.00	Usually FOC when the full production package is signed	Thường FOC khi ký trọn gói sản xuất	55
media	A	EVENT PHOTOGRAPHY	CHỤP ẢNH SỰ KIỆN	1	Event photography — 1 crew (< 4h)	Chụp ảnh sự kiện — 1 nhân sự (< 4h)	Includes basic post-production	Bao gồm hậu kỳ cơ bản	Shift	Ca	4000000.00	4000000.00	4000000.00			1
media	A	EVENT PHOTOGRAPHY	CHỤP ẢNH SỰ KIỆN	2	Event photography — 1 crew (4–8h)	Chụp ảnh sự kiện — 1 nhân sự (4–8h)	Includes basic post-production	Bao gồm hậu kỳ cơ bản	Shift	Ca	6000000.00	6000000.00	6000000.00			2
media	A	EVENT PHOTOGRAPHY	CHỤP ẢNH SỰ KIỆN	3	Event photography — 1 crew (12h)	Chụp ảnh sự kiện — 1 nhân sự (12h)	Includes basic post-production	Bao gồm hậu kỳ cơ bản	Shift	Ca	7000000.00	7000000.00	7000000.00			3
media	A	EVENT PHOTOGRAPHY	CHỤP ẢNH SỰ KIỆN	4	Event photography — 2 crew (< 4h)	Chụp ảnh sự kiện — 2 nhân sự (< 4h)	2 camera angles	2 góc máy	Shift	Ca	6000000.00	6000000.00	6000000.00			4
media	A	EVENT PHOTOGRAPHY	CHỤP ẢNH SỰ KIỆN	5	Event photography — 2 crew (4–8h)	Chụp ảnh sự kiện — 2 nhân sự (4–8h)	2 camera angles	2 góc máy	Shift	Ca	7500000.00	7500000.00	7500000.00			5
media	A	EVENT PHOTOGRAPHY	CHỤP ẢNH SỰ KIỆN	6	Event photography — 2 crew (12h)	Chụp ảnh sự kiện — 2 nhân sự (12h)	2 camera angles	2 góc máy	Shift	Ca	10000000.00	10000000.00	10000000.00			6
media	A	EVENT PHOTOGRAPHY	CHỤP ẢNH SỰ KIỆN	7	Photographer per head	Photographer theo đầu người	Applies when charged per crew member	Áp dụng khi tính theo nhân sự	Person	Người	2500000.00	2500000.00	2500000.00			7
media	A	EVENT PHOTOGRAPHY	CHỤP ẢNH SỰ KIỆN	8	Booth photography — instant QR (2h)	Chụp ảnh tại booth — quét mã lấy liền (2h)	No printing	Không in ảnh	Package	Gói	2000000.00	2000000.00	3000000.00	Premium = 2–4h shift	Premium = ca 2–4h	8
media	A	EVENT PHOTOGRAPHY	CHỤP ẢNH SỰ KIỆN	9	In-ballroom photography	Chụp ảnh trong hội trường	Scientific session / ballroom coverage	Chụp phiên khoa học/hội trường	Package	Gói	2000000.00	2000000.00	2000000.00			9
media	A	EVENT PHOTOGRAPHY	CHỤP ẢNH SỰ KIỆN	10	Drone / flycam	Flycam	Flight permit for the booked area included	Đã bao gồm giấy phép bay tại khu vực book	Package	Gói	15000000.00	15000000.00	15000000.00			10
media	B	EVENT VIDEOGRAPHY	QUAY PHIM SỰ KIỆN	1	Videography — 1 crew (< 4h)	Quay phim — 1 nhân sự (< 4h)	1 camera		Shift	Ca	4000000.00	4000000.00	4000000.00			11
media	B	EVENT VIDEOGRAPHY	QUAY PHIM SỰ KIỆN	2	Videography — 1 crew (4–8h)	Quay phim — 1 nhân sự (4–8h)	1 camera		Shift	Ca	6000000.00	6000000.00	6000000.00			12
media	B	EVENT VIDEOGRAPHY	QUAY PHIM SỰ KIỆN	3	Videography — 1 crew (12h)	Quay phim — 1 nhân sự (12h)	1 camera		Shift	Ca	7000000.00	7000000.00	7000000.00			13
media	B	EVENT VIDEOGRAPHY	QUAY PHIM SỰ KIỆN	4	Videography — 2 crew (4–8h)	Quay phim — 2 nhân sự (4–8h)	2 cameras: 1 wide, 1 tight	2 camera: 1 toàn, 1 cận	Shift	Ca	7500000.00	7500000.00	7500000.00			14
media	B	EVENT VIDEOGRAPHY	QUAY PHIM SỰ KIỆN	5	Videography — 2 crew (12h)	Quay phim — 2 nhân sự (12h)	2 cameras: 1 wide, 1 tight	2 camera: 1 toàn, 1 cận	Shift	Ca	10000000.00	10000000.00	10000000.00			15
media	B	EVENT VIDEOGRAPHY	QUAY PHIM SỰ KIỆN	6	Conference filming — 2-cam package	Quay phim hội nghị — trọn gói 2 cam	2 cameras (1 wide, 1 tight) + speaker session filming	2 cam (1 toàn 1 cận) + quay bài giảng speaker	Package	Gói	5000000.00	7000000.00	7000000.00			16
media	C	LIVESTREAM & WEBINAR		1	Livestream basic package (2–4h)	Livestream gói cơ bản (2–4h)	1 technician + 1 Sony cam + ATAS 2 lights/green screen/mic + 2 laptops + account + video trim + 55" TV + logistics	1 KT + 1 cam Sony + ATAS 2 đèn/phông xanh/mic + 2 laptop + account + cắt video + TV 55" + logistic	Package	Gói	25500000.00	25500000.00	25500000.00			17
media	C	LIVESTREAM & WEBINAR		2	Livestream basic package (4–8h)	Livestream gói cơ bản (4–8h)	As above, extended shift	Như trên, ca dài	Package	Gói	29500000.00	29500000.00	29500000.00			18
media	C	LIVESTREAM & WEBINAR		3	Livestream advanced package (2–4h)	Livestream gói nâng cao (2–4h)	1 technician + 2 cams + ATAS 4 lights/2 mics + 2 laptops + account + video trim + 65" TV + logistics	1 KT + 2 cam + ATAS 4 đèn/2 mic + 2 laptop + account + cắt video + TV 65" + logistic	Package	Gói	32000000.00	32000000.00	32000000.00			19
media	C	LIVESTREAM & WEBINAR		4	Livestream advanced package (4–8h)	Livestream gói nâng cao (4–8h)	As above, extended shift	Như trên, ca dài	Package	Gói	36000000.00	36000000.00	36000000.00			20
media	C	LIVESTREAM & WEBINAR		5	Multi-site livestream HCM & HN (2–4h)	Livestream thông 2 đầu cầu HCM & HN (2–4h)	2 technicians + 4 cams + ATAS 6 lights/6 mics + 4 laptops + 2 accounts + 2× 55" TV	2 KT + 4 cam + ATAS 6 đèn/6 mic + 4 laptop + 2 account + 2 TV 55"	Package	Gói	52000000.00	52000000.00	52000000.00			21
media	C	LIVESTREAM & WEBINAR		6	Multi-site livestream HCM & HN (4–8h)	Livestream thông 2 đầu cầu HCM & HN (4–8h)	As above, extended shift	Như trên, ca dài	Package	Gói	58000000.00	58000000.00	58000000.00			22
media	C	LIVESTREAM & WEBINAR		7	Lean livestream at conference	Livestream tinh gọn tại hội nghị	Crew + equipment, integrated with the in-house AV system	Kỹ thuật + thiết bị, tích hợp hệ thống hội trường	Package	Gói	13000000.00	15000000.00	15000000.00	Used when in-house ballroom AV is already available	Dùng khi đã có AV hội trường	23
media	C	LIVESTREAM & WEBINAR		8	Webinar package (Zoom, 3,000 attendees)	Gói Webinar (Zoom 3.000 người)	Zoom account, invite link, post-test link, audio mixer, 5 handheld mics, 1 gooseneck mic, monitor, clicker, Kramer HDMI	Zoom account, link mời, post-test link, audio mixer, 5 mic cầm tay, 1 mic cổ ngỗng, monitor, clicker, Kramer HDMI	Package	Gói	4500000.00	4500000.00	4500000.00			24
media	C	LIVESTREAM & WEBINAR		9	Video trimming for platform upload	Chỉnh sửa & cắt video đăng nền tảng	Clip editing for social / internal upload	Cắt clip đăng social/nội bộ	Package	Gói	2000000.00	2000000.00	2000000.00			25
media	D	BRAND PHOTOGRAPHY	CHỤP ẢNH THƯƠNG HIỆU	1	Facility / hotel / restaurant shoot	Facet công trình / khách sạn / nhà hàng	30 retouched photos covering all angles, 4-hour shoot	30 ảnh retouch đủ các góc, chụp trong 4h	Package	Gói	15000000.00	15000000.00	15000000.00			26
media	D	BRAND PHOTOGRAPHY	CHỤP ẢNH THƯƠNG HIỆU	2	F&B — white background	F&B — ảnh nền trắng	Per dish/item	Tính theo món	Dish/Item	Món	300000.00	300000.00	300000.00			27
media	D	BRAND PHOTOGRAPHY	CHỤP ẢNH THƯƠNG HIỆU	3	F&B — concept shot	F&B — ảnh concept	Per photo	Tính theo ảnh	Photo	Ảnh	1200000.00	1200000.00	1200000.00			28
media	D	BRAND PHOTOGRAPHY	CHỤP ẢNH THƯƠNG HIỆU	4	Product — white background	Product — ảnh nền trắng	Per dish/item	Tính theo món	Dish/Item	Món	2000000.00	2000000.00	2000000.00			29
media	D	BRAND PHOTOGRAPHY	CHỤP ẢNH THƯƠNG HIỆU	5	Product — concept shot	Product — ảnh concept	Per dish/item	Tính theo món	Dish/Item	Món	1200000.00	1200000.00	1200000.00			30
media	D	BRAND PHOTOGRAPHY	CHỤP ẢNH THƯƠNG HIỆU	6	Corporate portrait — basic	Portrait doanh nghiệp — gói cơ bản	2 outfits, 30 retouched photos, no makeup, 1h30	2 outfits, retouch 30 ảnh, no makeup, 1h30	Package	Gói	0.00	0.00	0.00	RATE PENDING — to be filled in by APSA	CHƯA CÓ GIÁ — cần APSA điền	31
media	D	BRAND PHOTOGRAPHY	CHỤP ẢNH THƯƠNG HIỆU	7	Corporate portrait — advanced	Portrait doanh nghiệp — gói nâng cao	3 outfits, 40 retouched photos, no makeup, 2h30	3 outfits, retouch 40 ảnh, no makeup, 2h30	Package	Gói	0.00	0.00	0.00	RATE PENDING — to be filled in by APSA	CHƯA CÓ GIÁ — cần APSA điền	32
printing	A	DELEGATE COLLATERAL	ẤN PHẨM ĐẠI BIỂU	1	Invitation — basic folded with diecut	Thiệp mời — gập cơ bản có diecut	Art paper, diecut per design	Giấy mỹ thuật, diecut theo thiết kế	Pc	Cái	35000.00	35000.00	45000.00	Premium: specialty paper / foil stamping	Premium: giấy đặc biệt/ép kim	1
printing	A	DELEGATE COLLATERAL	ẤN PHẨM ĐẠI BIỂU	2	Invitation — premium	Thiệp mời — cao cấp	Premium box/card with special finishing	Hộp/thiệp cao cấp, gia công đặc biệt	Pc	Cái	100000.00	120000.00	120000.00			2
printing	A	DELEGATE COLLATERAL	ẤN PHẨM ĐẠI BIỂU	3	Handout booklet	Handout / cuốn tài liệu	Black-and-white print, bound	In trắng đen, đóng cuốn	Book	Cuốn	65000.00	65000.00	65000.00			3
printing	A	DELEGATE COLLATERAL	ẤN PHẨM ĐẠI BIỂU	4	Lanyard + name badge	Dây đeo + thẻ tên đại biểu	Logo-printed lanyard + plastic badge	Dây in logo + thẻ nhựa	Set	Bộ	45000.00	65000.00	95000.00	Variance driven by lanyard & badge material	Chênh lệch do chất liệu dây & thẻ	4
printing	A	DELEGATE COLLATERAL	ẤN PHẨM ĐẠI BIỂU	5	Speaker / chairperson nametag	Bảng tên speaker / ban chủ toạ	Table name plate	Bảng tên để bàn	Pc	Cái	20000.00	20000.00	20000.00			5
printing	A	DELEGATE COLLATERAL	ẤN PHẨM ĐẠI BIỂU	6	Q&A sheet		Pre-printed question slip	Phiếu câu hỏi in sẵn	Pc	Cái	20000.00	20000.00	20000.00			6
printing	A	DELEGATE COLLATERAL	ẤN PHẨM ĐẠI BIỂU	7	MC folder	Bìa MC	Script folder for the MC	Bìa kịch bản cho MC	Pc	Cái	15000.00	15000.00	15000.00	Usually FOC with the full package	Thường FOC khi trọn gói	7
printing	A	DELEGATE COLLATERAL	ẤN PHẨM ĐẠI BIỂU	8	Hanger	Hanger / móc treo	Hanger for printed materials	Móc treo ấn phẩm	Pc	Cái	45000.00	45000.00	45000.00			8
printing	A	DELEGATE COLLATERAL	ẤN PHẨM ĐẠI BIỂU	9	Custom cup wrap	Quấn ly nước theo thiết kế	Printed cup wrap per KV	In wrap ly nước theo KV	Pc	Cái	0.00	0.00	0.00	RATE PENDING — to be filled in by APSA	CHƯA CÓ GIÁ — cần APSA điền	9
printing	B	ON-SITE COMMUNICATION COLLATERAL	ẤN PHẨM TRUYỀN THÔNG TẠI SITE	1	Standee		Roll-up standee 0.8×2m, PP print, matte lamination	Standee cuốn 0,8×2m, in PP cán mờ	Pc	Cái	600000.00	600000.00	600000.00			10
printing	B	ON-SITE COMMUNICATION COLLATERAL	ẤN PHẨM TRUYỀN THÔNG TẠI SITE	2	Handheld hashtag	Hashtag cầm tay	Decal on 8mm foam board, matte lamination, diecut	Decal bồi format 8mm, cán mờ, diecut	Pc	Cái	150000.00	200000.00	250000.00			11
printing	B	ON-SITE COMMUNICATION COLLATERAL	ẤN PHẨM TRUYỀN THÔNG TẠI SITE	3	Podium (printed wrap)	Podium / bục phát biểu (in ốp)	Decal wrap per KV	Ốp decal theo KV	Pc	Cái	800000.00	800000.00	800000.00	Usually FOC with the full production package	Thường FOC khi trọn gói sản xuất	12
printing	B	ON-SITE COMMUNICATION COLLATERAL	ẤN PHẨM TRUYỀN THÔNG TẠI SITE	4	Laser-print giveaway	Tia laser (ấn phẩm quà tặng)	Laser-finished giveaway item	Ấn phẩm gia công tia laser	Pc	Cái	32000.00	32000.00	32000.00			13
printing	B	ON-SITE COMMUNICATION COLLATERAL	ẤN PHẨM TRUYỀN THÔNG TẠI SITE	5	Hi-flex backdrop	Backdrop hi-flex	Hi-flex stretched wall 3×2.5m	Vách căng bạt hi-flex 3×2,5m	Package	Gói	6000000.00	6000000.00	6000000.00			14
printing	B	ON-SITE COMMUNICATION COLLATERAL	ẤN PHẨM TRUYỀN THÔNG TẠI SITE	6	Large KV diecut décor	Diecut trang trí lớn theo KV	E.g. train, campaign icon	VD: đoàn tàu, biểu tượng chiến dịch	Package	Gói	9000000.00	9000000.00	9000000.00			15
